Unnamed: 0.1,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,ram_gb,storage_gb,cpu_score,gpu_class,touchscreen,weight_kg
706,Dell,Inspiron 7430 2 in 1 Touch Laptop,16702080,60,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
707,Dell,Vostro 3430 VN3430RHXFG001ORB1 Laptop,11230080,63,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
708,HP,Victus 15-FB0142AX Gaming Laptop,13286208,71,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
709,MSI,Thin GF63 11SC-1494IN Gaming Laptop,8830080,65,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,75,4,0,2.0
710,MSI,Thin GF63 12VF-663IN Gaming Laptop,18238080,77,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,85,4,0,2.0
711,MSI,Katana 17 B12VFK-668IN Gaming Laptop,18814080,77,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",8GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.3,1920.0,1080.0,Windows 11 OS,2,8.0,1.0,85,4,0,2.0
712,MSI,Pulse 17 B13VGK-652IN Gaming Laptop,34558080,83,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,17.3,1920.0,1080.0,Windows 11 OS,2,16.0,1.0,95,4,0,2.0
713,MSI,Pulse 17 B13VGK-666IN Gaming Laptop,24190080,76,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",8GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.3,2560.0,1440.0,Windows 11 OS,2,8.0,1.0,85,4,0,2.0
714,HP,Victus  15-fa1060TX  Gaming Laptop,22360896,71,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
715,HP,Victus 15-fa1064TX Gaming Laptop,21118080,72,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
716,HP,Omen 16-wf0052TX Gaming Laptop,29496000,75,13th Gen Intel Core i5 13500HX,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
717,HP,Omen 16-u0023TX Gaming Laptop,51864768,86,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,16.1,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
718,Gigabyte,Aorus 15 9SF Gaming Laptop,28798080,83,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,15.6,2560.0,1440.0,Windows 11  OS,2,16.0,1.0,75,4,0,2.0
719,Lenovo,IdeaPad Slim 5 82XE004RIN Laptop,11326080,64,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Integrated SoC,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,1,0,2.0
720,HP,Envy x360 13-bf0141tu Laptop,20580480,67,12th Gen Intel Core i7 1250U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,13.3,2880.0,1800.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
721,Chuwi,CoreBook X Pro Laptop,6335808,69,10th Gen Intel Core i5 10210U,"Quad Core, 8 Threads",16GB,LPDDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
723,HP,Omen 16-wd0770TX Gaming Laptop,19601280,72,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
724,HP,Dragonfly G4 Laptop,44495232,71,13th Gen Intel Core i7 1365U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.5,1920.0,1280.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
725,Asus,Vivobook 16X 2023 K3605ZC-MBN741WS Laptop,15742080,72,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
726,Dell,Inspiron 3520 IN3520KTMFJ001ORS1 Laptop,7082880,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
727,Lenovo,LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop,16894080,71,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
728,HP,Pavilion x360 14-ek1074TU Laptop,14974080,67,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
729,Gigabyte,Aorus 15 9KF Gaming Laptop,22574208,80,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",8GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,75,4,0,2.0
730,Lenovo,LOQ 15APH8 82XT004JIN 2023 Gaming Laptop,18814080,73,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
731,MSI,Vector GP68HX 13VH-072IN Gaming Laptop,54718080,89,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 4080,16.0,2560.0,1600.0,Windows 11 OS,2,32.0,1.0,95,4,0,2.0
732,MSI,Vector GP78HX 13VI-409IN Gaming Laptop,66238080,69,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,2TB,SSD,16GB NVIDIA GeForce RTX 4090,17.0,2560.0,1600.0,Windows 11 OS,2,32.0,2.0,95,4,0,2.0
733,HP,Omen 16-wf0111TX Gaming Laptop,28147008,77,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
734,Acer,Aspire 5 A515-56G NX.AT2SI.001 Laptop,8638080,65,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
735,Lenovo,IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop,11134080,67,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
736,HP,Omen 16-xf0059AX Gaming Laptop,24691008,73,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
737,Asus,Vivobook Go 15 E510MA-EJ001W Laptop,4222080,69,intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Integrated Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,4.0,256.0,40,2,0,2.0
738,HP,Omen 16-wf0055TX Gaming Laptop,29182080,77,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
739,Infinix,INBook X2 Plus Laptop,10174080,62,11th Gen Intel Core i7 1195G7,"Quad Core, 8 Threads",16GB,LPDDR4X,1TB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
740,Lenovo,ThinkBook 14s Yoga 20WEA00WIH Laptop,23018496,75,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Integrated,14.0,1920.0,1080.0,Windows 10 OS,1,16.0,1.0,75,1,0,2.0
741,HP,255 G8 Laptop,4414080,69,3rd Gen AMD Athlon  3050U,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,AMD Integrated,15.6,1920.0,1080.0,Windows 11 OS,1,4.0,256.0,50,1,0,2.0
742,Lenovo,Yoga 6 83B2006BIN Laptop,14762496,67,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon Graphics,13.3,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
743,Dell,XPS 15 9530 Laptop,49342080,85,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA RTX 4050,15.6,3456.0,2160.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
744,Dell,Inspiron 5330 Laptop,15953280,60,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
745,Dell,Inspiron 5518 D560667WIN9S Laptop,13055808,65,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
746,Acer,Nitro 5 AN515-58 NH.QFHSI.007 Gaming Laptop,18481152,72,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
747,MSI,Prestige 14 Evo B12M-472IN Laptop,14974080,63,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
749,Dell,Alienware X16 R1 2023 Gaming Laptop,62071680,85,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 4080,16.0,3200.0,1800.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
750,Dell,Inspiron 5425 Laptop,13054080,65,5th Gen AMD Ryzen 7 5825U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Radeon,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
751,MSI,Prestige 13 Evo B12M-085IN Laptop,15934080,65,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,1920.0,1200.0,Windows 11 OS,2,8.0,512.0,75,2,0,2.0
752,Dell,Alienware m16 2023 Gaming Laptop,38398080,80,7th Gen Amd Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GEFORCE RTX 4060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
753,Gigabyte,Aero 16 XE5 OLED Laptop,36479808,77,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070Ti,16.0,3840.0,2400.0,Windows 11  OS,2,16.0,1.0,85,4,0,2.0
754,Lenovo,Yoga 6 83B2005TIN Laptop,14206080,69,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,13.3,1920.0,1200.0,Windows 11 OS,3,16.0,512.0,75,3,0,2.0
755,Asus,Vivobook Pro 15 M6500QC-LK542WS Laptop,13054080,70,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
756,Asus,ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop,27454080,82,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
757,Lenovo,IdeaPad Flex 5 82R900D9IN Laptop,12478080,72,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
758,Asus,Vivobook 16X 2023 K3605ZF-MBN741WS Laptop,16281600,75,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
760,Lenovo,IdeaPad Flex 5 82XX007KIN Laptop,12478080,69,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
761,Acer,Nitro 16 ‎AN16-41 Gaming Laptop,24958080,80,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
762,Acer,Nitro 16 ‎AN16-41 2023 Gaming Laptop,22078080,78,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",8GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,85,4,0,2.0
763,Acer,Aspire 5 2023 A515-58M Gaming Laptop,15360000,69,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,85,4,0,2.0
764,Acer,Aspire 5 15 A515-58M Gaming Laptop,10558080,60,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
765,LG,Gram 14 2023 ‎‎14Z90R-G.CH54A2 Laptop,19007808,67,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
766,Dell,Latitude 5420 Business Laptop,13438080,62,10th Gen Intel Core i5 10310U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 10  OS,1,8.0,512.0,75,2,0,2.0
767,Asus,Vivobook Pro 15 M6500QC-LK742WS Laptop,14782080,72,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
768,Fujitsu,UH-X ‎4ZR1L12857 Laptop,14398080,66,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2,16.0,512.0,75,2,0,2.0
769,Fujitsu,UH-X ‎4ZR1L12856 Laptop,17278080,73,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2,16.0,512.0,85,2,0,2.0
770,HP,15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),5759808,69,Intel Pentium Silver   N6000 ,"Quad Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1366.0,768.0,Windows 11  OS,1,8.0,512.0,40,2,0,2.0
771,HP,ZBook Firefly 16 G9 2023 Workstation Laptop,18759360,67,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA RTX A500 ,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
772,HP,ZBook Studio G9 16 Workstation WQUXGA Laptop,46215744,89,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,3840.0,2400.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
773,HP,ZBook Studio G9 WUXGA Workstation Laptop,45118080,83,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
774,HP,ZBook Studio G9 16 WUXGA Workstation Laptop,40318080,80,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
775,HP,ZBook Studio G9 2023 Workstation WQUXGA Laptop,75055488,69,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 3080 Ti,16.0,3840.0,2400.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
776,HP,ZBook Studio G9 Workstation WQUXGA Laptop,33136896,84,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,3840.0,2400.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
778,HP,ZBook Studio G9 Workstation Laptop,48894144,86,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti ,16.0,3840.0,2400.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
779,LG,gram360 16 Laptop,29279808,78,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics ,16.0,1600.0,2560.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
780,Lenovo,IdeaPad 1 82V6005CIN Laptop,4606080,69,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel UHD Graphics 600,11.6,1366.0,768.0,Windows 11 OS,1,4.0,256.0,40,2,0,2.0
781,Asus,ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop,23038080,71,6th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050 ,14.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
782,LG,UltraPC 16 ‎16U70R-G.AH56A2 Laptop,15033408,72,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
784,LG,Gram 14 2023 ‎14Z90R-G.CH75A2 Laptop,22270080,69,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
785,Asus,Vivobook 15 2023 X1504VA-NJ544WS Laptop,11902080,65,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
786,HP,255 G8 6E3Z0PA Laptop,5183808,69,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,DOS OS,1,8.0,512.0,60,3,0,2.0
787,HP,Omen 16-wd0990TX Gaming Laptop,19795008,73,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,2560.0,1440.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
788,Infinix,Zerobook 13 ZL513 2023 Laptop,12478080,63,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5X,1TB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,32.0,1.0,85,2,0,2.0
789,Lenovo,S14 Gen 3 82TW001CIH Laptop,9214080,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,75,2,0,2.0
790,Lenovo,IdeaPad 1 14IGL7 82V6005EIN Laptop,4798080,69,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14.0,1366.0,768.0,Windows 10 OS,1,8.0,256.0,40,2,0,2.0
791,Lenovo,ThinkPad T14 Gen 2 20W0S16Q00 Laptop,25113600,69,11th Gen Intel Core i7 1165G7 ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
792,MSI,Thin GF63 11SC-1462IN Gaming Laptop,11134080,71,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,85,4,0,2.0
793,Lenovo,ThinkBook 15 21JF002CIN Laptop,7392000,69,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,DOS OS,1,8.0,512.0,60,3,0,2.0
794,MSI,Thin GF63 11SC-1477IN Gaming Laptop,9214080,67,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,75,4,0,2.0
795,Lenovo,ThinkPad E14 21JRS00Y00 Laptop,8638080,60,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
796,MSI,Katana GF66 12UCOK 2023 Gaming Laptop,13438080,65,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,75,4,0,2.0
797,Asus,Vivobook 15 2023 X1504VA-NJ543WS Laptop,11902080,64,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
798,Asus,Vivobook 16X 2023 K3605ZU-MB541WS Laptop,17278080,75,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
799,Asus,Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop,12670080,60,13th Gen ‎Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
800,Lenovo,ThinkPad E14 21JRS00T00 Laptop,11326080,62,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
801,HP,Envy x360 15-fe0028TU Laptop,18238080,66,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
802,HP,Envy x360 15-fh0019AU Laptop,16606080,70,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
803,HP,Envy x360 15-fh0015AU Laptop,14878080,66,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
